DISTRICT	DISTNAME	CONST	CANDIDATE_NAME	AGE	SEX	PARTYNAME	SYMBOLNAME	TOTALVOTE
34	पर्सा	2	दिपलाल  महतो	41	M	मातृभूमि नेपाल दल 	गाग्रो बोकेकी महिला 	217
34	पर्सा	2	फिरोज  मियाँ	37	M	सद्भावना पार्टी 	तीर	203
34	पर्सा	2	पारस ठाकुर लोहार	55	M	स्वतन्त्र 	अर्ना भैंसी	176
34	पर्सा	2	अम्बिकाराम  चमार	40	M	दलित जनजाति पार्टी 	जग	120
34	पर्सा	2	राजदेव  हजरा	44	M	सङ्घीय समाजवादी पार्टी, नेपाल	गोलाकार भित्र छाता	120
34	पर्सा	2	प्रमोद प्रसाद दहेत थारु	37	M	जन प्रजातान्त्रिक पार्टी 	गैँडा	79
34	पर्सा	2	संगिता  देवी	33	F	नेपाल सद्भावना पार्टी	हात	67
34	पर्सा	2	महमद युसुफ अन्‍सारी	32	M	राष्ट्रिय यथार्थवादी पार्टी नेपाल 	डाँफे	61
34	पर्सा	2	अनिरुद्र प्रसाद कलवार	59	M	नव नेपाल निर्माण पार्टी 	खरायो	58
34	पर्सा	2	मुन्‍ना चौधरी कुर्मी	40	M	जनतान्त्रिक तराई मधेश मुक्ति टाइगर्स 	गोरुगाडा	58
34	पर्सा	2	गौतली  राउत	57	F	जनता दल नेपाल  	याक 	56
34	पर्सा	2	दिनेश  कार्की	34	M	अखण्ड नेपाल पार्टी	ध्वजा	42
34	पर्सा	2	सेवक  हजरा	72	M	राष्ट्रिय एकता पार्टी  	गदा	41
34	पर्सा	2	पल्‍टन प्रसाद कुर्मी	39	M	नेपाल परिवार दल 	साँचो	41
34	पर्सा	2	अनवर  हवारी	34	M	मधेशी जनअधिकार फोरम मधेश 	चर्खा	37
34	पर्सा	2	रामाकान्‍त  प्रसाद	37	M	नेपाल युवा किसान पार्टी 	केराको काइँयो	34
34	पर्सा	2	रमा शंकर लोहार	52	M	नेपाल कम्युनिष्ट पार्टी (माले–समाजवादी)	सुकुन्दा	32
34	पर्सा	2	सुनिल कुमार कलवार	40	M	नेपाल नागरिक पार्टी 	मोवाइल	30
34	पर्सा	2	गोपाल महतो कोइरी	55	M	राष्ट्रिय जनता दल नेपाल 	लालटिन	30
34	पर्सा	2	मनोज कुमार कर्ण	47	M	संघीय सद्भावना पार्टी 	राजहाँस	22
34	पर्सा	2	दिनेश  राम	40	M	बहुजन समाज पार्टी नेपाल	जिराफ	19
34	पर्सा	2	वीरेन्‍द्र  राम	28	M	हिन्दु प्रजातान्त्रिक पार्टी, नेपाल	महिला	18
34	पर्सा	2	अमानुलाह  अन्‍सारी	57	M	नेपाल मजदुर किसान पार्टी 	मादल	18
34	पर्सा	2	राजरिस प्रसाद चौहान	32	M	स्वतन्त्र 	गितार	17
34	पर्सा	2	देवकी लाल साह कानु	52	M	स्वतन्त्र 	सयपत्रि फूल	15
34	पर्सा	2	अवध किशोर यादव	43	M	स्वतन्त्र 	पलङ्ग	14
34	पर्सा	2	देव कुमार साह	39	M	स्वतन्त्र 	स्कुटर	11
34	पर्सा	2	अच्‍छेलाल प्रसाद कुर्मी	63	M	नेपाल सद्भावना पार्टी (युनाइटेड)	घडी	9
34	पर्सा	2	शेख  जहिर	40	M	शिवसेना नेपाल 	डमरु	8
34	पर्सा	2	वीरेन्‍द्र प्रसाद यादव	43	M	जनता पार्टी नेपाल 	मसी र कलम	8
34	पर्सा	2	बच्‍चुसिह  राजपुत	50	M	राष्ट्रिय शिवसेना पार्टी 	सिपाही	7
34	पर्सा	2	हरीन्‍द्र प्रसाद यादव	53	M	स्वतन्त्र 	झोला	6
34	पर्सा	2	बरकत  राय	40	M	नेपाल लेबर पार्टी	सिट्ठी	6
34	पर्सा	2	संजय कुमार कुसवाह	33	M	स्वतन्त्र 	ताल्चा साँचो	4
34	पर्सा	2	पानालाल  राउत कुर्मी	40	M	स्वतन्त्र 	इनार	3
34	पर्सा	3	राज कुमार गुप्‍ता	43	M	नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)	सूर्य	16192
34	पर्सा	3	अजय कुमार चौरसिया	49	M	नेपाली काँग्रेस	रुख	12275
34	पर्सा	3	छोटेलाल प्रसाद यादव	38	M	मधेशी जनअधिकार फोरम, नेपाल 	हातले समातेको मसाल 	2776
34	पर्सा	3	शिव प्रसाद पटेल	38	M	संघीय सद्भावना पार्टी 	राजहाँस	1700
